Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2006,Число мужчин на 1 января,Нытвенский район,21308,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Нытвенский район', 21308);"
1,01.01.2006,Число мужчин на 1 января,Октябрьский район,16772,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Октябрьский район', 16772);"
1,01.01.2006,Число мужчин на 1 января,Ординский район,7744,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ординский район', 7744);"
1,01.01.2006,Число мужчин на 1 января,Осинский район,15202,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Осинский район', 15202);"
1,01.01.2006,Число мужчин на 1 января,Оханский район,8150,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Оханский район', 8150);"
1,01.01.2006,Число мужчин на 1 января,Очерский район,11449,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Очерский район', 11449);"
1,01.01.2006,Число мужчин на 1 января,Пермский район,41886,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский район', 41886);"
1,01.01.2006,Число мужчин на 1 января,Сивинский район,7882,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Сивинский район', 7882);"
1,01.01.2006,Число мужчин на 1 января,Соликамский район,9606,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Соликамский район', 9606);"
1,01.01.2006,Число мужчин на 1 января,Суксунский район,10022,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Суксунский район', 10022);"
1,01.01.2006,Число мужчин на 1 января,Уинский район,6205,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Уинский район', 6205);"
1,01.01.2006,Число мужчин на 1 января,Усольский район,6490,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Усольский район', 6490);"
1,01.01.2006,Число мужчин на 1 января,Частинский район,6971,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Частинский район', 6971);"
1,01.01.2006,Число мужчин на 1 января,Чердынский район,19880,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чердынский район', 19880);"
1,01.01.2006,Число мужчин на 1 января,Чернушинский район,24752,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чернушинский район', 24752);"
1,01.01.2006,Число мужчин на 1 января,Чусовской район,33925,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чусовской район', 33925);"
1,01.01.2006,Число мужчин на 1 января,г. Пермь,445567,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Пермь', 445567);"
1,01.01.2006,Число мужчин на 1 января,Александровский район,16339,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Александровский район', 16339);"
1,01.01.2006,Число мужчин на 1 января,г. Березники,75077,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Березники', 75077);"
1,01.01.2006,Число мужчин на 1 января,Гремячинский район,6966,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гремячинский район', 6966);"
1,01.01.2006,Число мужчин на 1 января,Губахинский район,20057,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Губахинский район', 20057);"
1,01.01.2006,Число мужчин на 1 января,Добрянский район,28325,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Добрянский район', 28325);"
1,01.01.2006,Число мужчин на 1 января,Кизеловский район,14378,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кизеловский район', 14378);"
1,01.01.2006,Число мужчин на 1 января,Краснокамский район,31402,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 31402);"
1,01.01.2006,Число мужчин на 1 января,г. Кунгур,31868,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 31868);"
1,01.01.2006,Число мужчин на 1 января,Лысьвенский район,38173,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 38173);"
1,01.01.2006,Число мужчин на 1 января,г. Соликамск,45852,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 45852);"
1,01.01.2006,Число мужчин на 1 января,Чайковский район,50107,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 50107);"
1,01.01.2007,Число мужчин на 1 января,Пермский край,1236742,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1236742);"
1,01.01.2007,Число мужчин на 1 января,Гайнский район,7932,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гайнский район', 7932);"
1,01.01.2007,Число мужчин на 1 января,Косинский район,3806,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Косинский район', 3806);"
1,01.01.2007,Число мужчин на 1 января,Кочевский район,6210,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кочевский район', 6210);"
1,01.01.2007,Число мужчин на 1 января,Кудымкарский район,13571,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кудымкарский район', 13571);"
1,01.01.2007,Число мужчин на 1 января,Юрлинский район,5467,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юрлинский район', 5467);"
1,01.01.2007,Число мужчин на 1 января,Юсьвинский район,10909,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юсьвинский район', 10909);"
1,01.01.2007,Число мужчин на 1 января,г. Кудымкар,13659,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кудымкар', 13659);"
1,01.01.2007,Число мужчин на 1 января,Бардымский район,12969,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 12969);"
1,01.01.2007,Число мужчин на 1 января,Березовский район,8513,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 8513);"
1,01.01.2007,Число мужчин на 1 января,Большесосновский район,6767,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 6767);"
1,01.01.2007,Число мужчин на 1 января,Верещагинский район,20071,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 20071);"
